country,nuts_3,cases,datetime
CZ,Nezjištěno,144,2020-06-26T09:00:00
CZ,Kraj Vysočina,191,2020-06-26T09:00:00
CZ,Jihočeský kraj,200,2020-06-26T09:00:00
CZ,Královéhradecký kraj,216,2020-06-26T09:00:00
CZ,Liberecký kraj,253,2020-06-26T09:00:00
CZ,Pardubický kraj,316,2020-06-26T09:00:00
CZ,Zlínský kraj,381,2020-06-26T09:00:00
CZ,Karlovarský kraj,490,2020-06-26T09:00:00
CZ,Ústecký kraj,579,2020-06-26T09:00:00
CZ,Jihomoravský kraj,656,2020-06-26T09:00:00
CZ,Plzeňský kraj,675,2020-06-26T09:00:00
CZ,Olomoucký kraj,886,2020-06-26T09:00:00
CZ,Středočeský kraj,1192,2020-06-26T09:00:00
CZ,Moravskoslezský kraj,2219,2020-06-26T09:00:00
CZ,Hlavní město Praha,2472,2020-06-26T09:00:00
