country,nuts_3,cases,datetime
CZ,Nezjištěno,3024,2022-10-09T05:45:00
CZ,Karlovarský kraj,90652,2022-10-09T05:45:00
CZ,Liberecký kraj,169187,2022-10-09T05:45:00
CZ,Kraj Vysočina,186275,2022-10-09T05:45:00
CZ,Pardubický kraj,210570,2022-10-09T05:45:00
CZ,Královéhradecký kraj,222340,2022-10-09T05:45:00
CZ,Zlínský kraj,229367,2022-10-09T05:45:00
CZ,Plzeňský kraj,230364,2022-10-09T05:45:00
CZ,Olomoucký kraj,239602,2022-10-09T05:45:00
CZ,Jihočeský kraj,242808,2022-10-09T05:45:00
CZ,Ústecký kraj,292995,2022-10-09T05:45:00
CZ,Moravskoslezský kraj,445745,2022-10-09T05:45:00
CZ,Jihomoravský kraj,447928,2022-10-09T05:45:00
CZ,Hlavní město Praha,549414,2022-10-09T05:45:00
CZ,Středočeský kraj,566655,2022-10-09T05:45:00
