country,nuts_3,cases,datetime
CZ,Nezjištěno,2661,2021-08-05T08:15:00
CZ,Karlovarský kraj,45493,2021-08-05T08:15:00
CZ,Kraj Vysočina,80375,2021-08-05T08:15:00
CZ,Liberecký kraj,80960,2021-08-05T08:15:00
CZ,Zlínský kraj,91663,2021-08-05T08:15:00
CZ,Olomoucký kraj,93313,2021-08-05T08:15:00
CZ,Pardubický kraj,93787,2021-08-05T08:15:00
CZ,Plzeňský kraj,99234,2021-08-05T08:15:00
CZ,Jihočeský kraj,100485,2021-08-05T08:15:00
CZ,Královéhradecký kraj,104906,2021-08-05T08:15:00
CZ,Ústecký kraj,123902,2021-08-05T08:15:00
CZ,Jihomoravský kraj,156533,2021-08-05T08:15:00
CZ,Moravskoslezský kraj,179758,2021-08-05T08:15:00
CZ,Hlavní město Praha,188611,2021-08-05T08:15:00
CZ,Středočeský kraj,232729,2021-08-05T08:15:00
