country,nuts_3,cases,datetime
CZ,Jihočeský kraj,240,2020-07-23T17:30:00
CZ,Královéhradecký kraj,261,2020-07-23T17:30:00
CZ,Kraj Vysočina,278,2020-07-23T17:30:00
CZ,Pardubický kraj,355,2020-07-23T17:30:00
CZ,Liberecký kraj,364,2020-07-23T17:30:00
CZ,Nezjištěno,382,2020-07-23T17:30:00
CZ,Zlínský kraj,471,2020-07-23T17:30:00
CZ,Karlovarský kraj,483,2020-07-23T17:30:00
CZ,Ústecký kraj,623,2020-07-23T17:30:00
CZ,Plzeňský kraj,704,2020-07-23T17:30:00
CZ,Jihomoravský kraj,844,2020-07-23T17:30:00
CZ,Olomoucký kraj,985,2020-07-23T17:30:00
CZ,Středočeský kraj,1523,2020-07-23T17:30:00
CZ,Hlavní město Praha,2962,2020-07-23T17:30:00
CZ,Moravskoslezský kraj,4249,2020-07-23T17:30:00
