country,nuts_3,cases,datetime
CZ,Nezjištěno,73,2020-05-27T00:30:00
CZ,Jihočeský kraj,181,2020-05-27T00:30:00
CZ,Kraj Vysočina,185,2020-05-27T00:30:00
CZ,Královéhradecký kraj,196,2020-05-27T00:30:00
CZ,Liberecký kraj,200,2020-05-27T00:30:00
CZ,Pardubický kraj,287,2020-05-27T00:30:00
CZ,Zlínský kraj,367,2020-05-27T00:30:00
CZ,Karlovarský kraj,453,2020-05-27T00:30:00
CZ,Jihomoravský kraj,531,2020-05-27T00:30:00
CZ,Ústecký kraj,537,2020-05-27T00:30:00
CZ,Plzeňský kraj,662,2020-05-27T00:30:00
CZ,Olomoucký kraj,739,2020-05-27T00:30:00
CZ,Středočeský kraj,1054,2020-05-27T00:30:00
CZ,Moravskoslezský kraj,1531,2020-05-27T00:30:00
CZ,Hlavní město Praha,2054,2020-05-27T00:30:00
