country,nuts_3,cases,datetime
CZ,Jihočeský kraj,207,2020-07-09T17:30:00
CZ,Kraj Vysočina,212,2020-07-09T17:30:00
CZ,Královéhradecký kraj,238,2020-07-09T17:30:00
CZ,Liberecký kraj,307,2020-07-09T17:30:00
CZ,Nezjištěno,309,2020-07-09T17:30:00
CZ,Pardubický kraj,323,2020-07-09T17:30:00
CZ,Zlínský kraj,396,2020-07-09T17:30:00
CZ,Karlovarský kraj,479,2020-07-09T17:30:00
CZ,Ústecký kraj,589,2020-07-09T17:30:00
CZ,Plzeňský kraj,685,2020-07-09T17:30:00
CZ,Jihomoravský kraj,694,2020-07-09T17:30:00
CZ,Olomoucký kraj,929,2020-07-09T17:30:00
CZ,Středočeský kraj,1299,2020-07-09T17:30:00
CZ,Hlavní město Praha,2620,2020-07-09T17:30:00
CZ,Moravskoslezský kraj,3572,2020-07-09T17:30:00
