country,nuts_3,cases,datetime
CZ,Nezjištěno,2975,2022-08-10T05:45:00
CZ,Karlovarský kraj,88105,2022-08-10T05:45:00
CZ,Liberecký kraj,164636,2022-08-10T05:45:00
CZ,Kraj Vysočina,180888,2022-08-10T05:45:00
CZ,Pardubický kraj,204343,2022-08-10T05:45:00
CZ,Královéhradecký kraj,215029,2022-08-10T05:45:00
CZ,Zlínský kraj,223344,2022-08-10T05:45:00
CZ,Plzeňský kraj,223569,2022-08-10T05:45:00
CZ,Olomoucký kraj,233097,2022-08-10T05:45:00
CZ,Jihočeský kraj,235504,2022-08-10T05:45:00
CZ,Ústecký kraj,283404,2022-08-10T05:45:00
CZ,Moravskoslezský kraj,433665,2022-08-10T05:45:00
CZ,Jihomoravský kraj,433844,2022-08-10T05:45:00
CZ,Hlavní město Praha,532051,2022-08-10T05:45:00
CZ,Středočeský kraj,550592,2022-08-10T05:45:00
