country,nuts_3,cases,datetime
CZ,Nezjištěno,1446,2020-11-06T09:48:00
CZ,Karlovarský kraj,7849,2020-11-06T09:48:00
CZ,Liberecký kraj,16503,2020-11-06T09:48:00
CZ,Pardubický kraj,18562,2020-11-06T09:48:00
CZ,Kraj Vysočina,19411,2020-11-06T09:48:00
CZ,Královéhradecký kraj,21141,2020-11-06T09:48:00
CZ,Plzeňský kraj,22461,2020-11-06T09:48:00
CZ,Jihočeský kraj,24176,2020-11-06T09:48:00
CZ,Olomoucký kraj,24495,2020-11-06T09:48:00
CZ,Ústecký kraj,25263,2020-11-06T09:48:00
CZ,Zlínský kraj,27194,2020-11-06T09:48:00
CZ,Jihomoravský kraj,37688,2020-11-06T09:48:00
CZ,Moravskoslezský kraj,41373,2020-11-06T09:48:00
CZ,Hlavní město Praha,51639,2020-11-06T09:48:00
CZ,Středočeský kraj,52744,2020-11-06T09:48:00
