country,lau,cases,datetime
IE,Leitrim,9258,2022-04-11T00:00:00
IE,Longford,13647,2022-04-11T00:00:00
IE,Sligo,18592,2022-04-11T00:00:00
IE,Roscommon,20207,2022-04-11T00:00:00
IE,Carlow,21122,2022-04-11T00:00:00
IE,Monaghan,21614,2022-04-11T00:00:00
IE,Offaly,23237,2022-04-11T00:00:00
IE,Cavan,24195,2022-04-11T00:00:00
IE,Laois,25596,2022-04-11T00:00:00
IE,Kilkenny,27707,2022-04-11T00:00:00
IE,Westmeath,32337,2022-04-11T00:00:00
IE,Waterford,36759,2022-04-11T00:00:00
IE,Kerry,36898,2022-04-11T00:00:00
IE,Mayo,37240,2022-04-11T00:00:00
IE,Clare,38280,2022-04-11T00:00:00
IE,Wicklow,38370,2022-04-11T00:00:00
IE,Wexford,40266,2022-04-11T00:00:00
IE,Tipperary,45810,2022-04-11T00:00:00
IE,Louth,48857,2022-04-11T00:00:00
IE,Donegal,55063,2022-04-11T00:00:00
IE,Meath,61480,2022-04-11T00:00:00
IE,Limerick,62801,2022-04-11T00:00:00
IE,Kildare,74440,2022-04-11T00:00:00
IE,Galway,80932,2022-04-11T00:00:00
IE,Cork,151074,2022-04-11T00:00:00
IE,Dublin,447284,2022-04-11T00:00:00
