country,lau,cases,datetime
IE,Leitrim,820,2021-04-23T00:00:00
IE,Longford,1954,2021-04-23T00:00:00
IE,Sligo,2314,2021-04-23T00:00:00
IE,Roscommon,2379,2021-04-23T00:00:00
IE,Carlow,2823,2021-04-23T00:00:00
IE,Kilkenny,3526,2021-04-23T00:00:00
IE,Laois,3625,2021-04-23T00:00:00
IE,Westmeath,3771,2021-04-23T00:00:00
IE,Offaly,4244,2021-04-23T00:00:00
IE,Kerry,4517,2021-04-23T00:00:00
IE,Wicklow,4572,2021-04-23T00:00:00
IE,Clare,4835,2021-04-23T00:00:00
IE,Cavan,4957,2021-04-23T00:00:00
IE,Monaghan,4980,2021-04-23T00:00:00
IE,Waterford,5539,2021-04-23T00:00:00
IE,Tipperary,5691,2021-04-23T00:00:00
IE,Mayo,6404,2021-04-23T00:00:00
IE,Wexford,7055,2021-04-23T00:00:00
IE,Louth,9075,2021-04-23T00:00:00
IE,Donegal,9726,2021-04-23T00:00:00
IE,Galway,10241,2021-04-23T00:00:00
IE,Meath,10401,2021-04-23T00:00:00
IE,Limerick,11215,2021-04-23T00:00:00
IE,Kildare,11630,2021-04-23T00:00:00
IE,Cork,22141,2021-04-23T00:00:00
IE,Dublin,86874,2021-04-23T00:00:00
