country,lau,cases,datetime
IE,Leitrim,6029,2020-06-30T00:00:00
IE,Sligo,9748,2020-06-30T00:00:00
IE,Carlow,11055,2020-06-30T00:00:00
IE,Waterford,12030,2020-06-30T00:00:00
IE,Wexford,15283,2020-06-30T00:00:00
IE,Longford,18746,2020-06-30T00:00:00
IE,Laois,19188,2020-06-30T00:00:00
IE,Roscommon,20643,2020-06-30T00:00:00
IE,Clare,24398,2020-06-30T00:00:00
IE,Kilkenny,24431,2020-06-30T00:00:00
IE,Kerry,25107,2020-06-30T00:00:00
IE,Offaly,31733,2020-06-30T00:00:00
IE,Galway,34811,2020-06-30T00:00:00
IE,Monaghan,35460,2020-06-30T00:00:00
IE,Donegal,37189,2020-06-30T00:00:00
IE,Tipperary,39646,2020-06-30T00:00:00
IE,Mayo,41511,2020-06-30T00:00:00
IE,Limerick,45376,2020-06-30T00:00:00
IE,Westmeath,48119,2020-06-30T00:00:00
IE,Wicklow,51002,2020-06-30T00:00:00
IE,Louth,55587,2020-06-30T00:00:00
IE,Cavan,58888,2020-06-30T00:00:00
IE,Meath,59189,2020-06-30T00:00:00
IE,Kildare,102760,2020-06-30T00:00:00
IE,Cork,111334,2020-06-30T00:00:00
IE,Dublin,903184,2020-06-30T00:00:00
