country,lau,cases,datetime
IE,Leitrim,9148,2022-04-05T00:00:00
IE,Longford,13505,2022-04-05T00:00:00
IE,Sligo,18369,2022-04-05T00:00:00
IE,Roscommon,19980,2022-04-05T00:00:00
IE,Carlow,20904,2022-04-05T00:00:00
IE,Monaghan,21484,2022-04-05T00:00:00
IE,Offaly,22985,2022-04-05T00:00:00
IE,Cavan,23987,2022-04-05T00:00:00
IE,Laois,25234,2022-04-05T00:00:00
IE,Kilkenny,27280,2022-04-05T00:00:00
IE,Westmeath,32039,2022-04-05T00:00:00
IE,Waterford,36226,2022-04-05T00:00:00
IE,Kerry,36347,2022-04-05T00:00:00
IE,Mayo,36907,2022-04-05T00:00:00
IE,Wicklow,37935,2022-04-05T00:00:00
IE,Clare,37985,2022-04-05T00:00:00
IE,Wexford,39792,2022-04-05T00:00:00
IE,Tipperary,45105,2022-04-05T00:00:00
IE,Louth,48417,2022-04-05T00:00:00
IE,Donegal,54738,2022-04-05T00:00:00
IE,Meath,60948,2022-04-05T00:00:00
IE,Limerick,62148,2022-04-05T00:00:00
IE,Kildare,73662,2022-04-05T00:00:00
IE,Galway,80057,2022-04-05T00:00:00
IE,Cork,149163,2022-04-05T00:00:00
IE,Dublin,442767,2022-04-05T00:00:00
