country,lau,cases,datetime
IE,Leitrim,124,2020-10-08T00:00:00
IE,Sligo,229,2020-10-08T00:00:00
IE,Carlow,302,2020-10-08T00:00:00
IE,Waterford,362,2020-10-08T00:00:00
IE,Longford,388,2020-10-08T00:00:00
IE,Kerry,466,2020-10-08T00:00:00
IE,Wexford,469,2020-10-08T00:00:00
IE,Kilkenny,495,2020-10-08T00:00:00
IE,Roscommon,513,2020-10-08T00:00:00
IE,Laois,517,2020-10-08T00:00:00
IE,Mayo,681,2020-10-08T00:00:00
IE,Clare,727,2020-10-08T00:00:00
IE,Monaghan,764,2020-10-08T00:00:00
IE,Offaly,781,2020-10-08T00:00:00
IE,Westmeath,823,2020-10-08T00:00:00
IE,Tipperary,849,2020-10-08T00:00:00
IE,Galway,901,2020-10-08T00:00:00
IE,Wicklow,991,2020-10-08T00:00:00
IE,Cavan,1029,2020-10-08T00:00:00
IE,Louth,1106,2020-10-08T00:00:00
IE,Limerick,1118,2020-10-08T00:00:00
IE,Meath,1190,2020-10-08T00:00:00
IE,Donegal,1246,2020-10-08T00:00:00
IE,Cork,2507,2020-10-08T00:00:00
IE,Kildare,2724,2020-10-08T00:00:00
IE,Dublin,18278,2020-10-08T00:00:00
