country,lau,cases,datetime
IE,Leitrim,39950,2021-06-28T00:00:00
IE,Longford,94329,2021-06-28T00:00:00
IE,Sligo,109557,2021-06-28T00:00:00
IE,Roscommon,118487,2021-06-28T00:00:00
IE,Carlow,136018,2021-06-28T00:00:00
IE,Kilkenny,168495,2021-06-28T00:00:00
IE,Laois,172913,2021-06-28T00:00:00
IE,Westmeath,188282,2021-06-28T00:00:00
IE,Offaly,205249,2021-06-28T00:00:00
IE,Kerry,213615,2021-06-28T00:00:00
IE,Wicklow,222639,2021-06-28T00:00:00
IE,Clare,230582,2021-06-28T00:00:00
IE,Monaghan,238619,2021-06-28T00:00:00
IE,Cavan,239935,2021-06-28T00:00:00
IE,Waterford,265362,2021-06-28T00:00:00
IE,Tipperary,279838,2021-06-28T00:00:00
IE,Mayo,303996,2021-06-28T00:00:00
IE,Wexford,336426,2021-06-28T00:00:00
IE,Louth,435455,2021-06-28T00:00:00
IE,Donegal,484476,2021-06-28T00:00:00
IE,Galway,494017,2021-06-28T00:00:00
IE,Meath,507647,2021-06-28T00:00:00
IE,Limerick,542286,2021-06-28T00:00:00
IE,Kildare,583787,2021-06-28T00:00:00
IE,Cork,1069579,2021-06-28T00:00:00
IE,Dublin,4256179,2021-06-28T00:00:00
