country,lau,cases,datetime
IE,Leitrim,9625,2022-06-01T00:00:00
IE,Longford,14125,2022-06-01T00:00:00
IE,Sligo,19303,2022-06-01T00:00:00
IE,Roscommon,20775,2022-06-01T00:00:00
IE,Monaghan,22102,2022-06-01T00:00:00
IE,Carlow,22132,2022-06-01T00:00:00
IE,Offaly,24298,2022-06-01T00:00:00
IE,Cavan,24930,2022-06-01T00:00:00
IE,Laois,26939,2022-06-01T00:00:00
IE,Kilkenny,29069,2022-06-01T00:00:00
IE,Westmeath,33411,2022-06-01T00:00:00
IE,Waterford,38272,2022-06-01T00:00:00
IE,Mayo,38357,2022-06-01T00:00:00
IE,Clare,39584,2022-06-01T00:00:00
IE,Wicklow,39893,2022-06-01T00:00:00
IE,Kerry,41740,2022-06-01T00:00:00
IE,Wexford,42227,2022-06-01T00:00:00
IE,Tipperary,48078,2022-06-01T00:00:00
IE,Louth,50416,2022-06-01T00:00:00
IE,Donegal,56421,2022-06-01T00:00:00
IE,Meath,65734,2022-06-01T00:00:00
IE,Limerick,65790,2022-06-01T00:00:00
IE,Kildare,78133,2022-06-01T00:00:00
IE,Galway,84385,2022-06-01T00:00:00
IE,Cork,158770,2022-06-01T00:00:00
IE,Dublin,471459,2022-06-01T00:00:00
