country,lau,cases,datetime
IE,Leitrim,6735,2021-11-07T00:00:00
IE,Longford,12189,2021-11-07T00:00:00
IE,Sligo,13899,2021-11-07T00:00:00
IE,Roscommon,16548,2021-11-07T00:00:00
IE,Carlow,17298,2021-11-07T00:00:00
IE,Kilkenny,19419,2021-11-07T00:00:00
IE,Offaly,21555,2021-11-07T00:00:00
IE,Laois,22203,2021-11-07T00:00:00
IE,Westmeath,22824,2021-11-07T00:00:00
IE,Clare,26694,2021-11-07T00:00:00
IE,Monaghan,27393,2021-11-07T00:00:00
IE,Wicklow,27540,2021-11-07T00:00:00
IE,Cavan,27891,2021-11-07T00:00:00
IE,Waterford,33483,2021-11-07T00:00:00
IE,Tipperary,33648,2021-11-07T00:00:00
IE,Kerry,33660,2021-11-07T00:00:00
IE,Wexford,34704,2021-11-07T00:00:00
IE,Mayo,35334,2021-11-07T00:00:00
IE,Louth,48972,2021-11-07T00:00:00
IE,Meath,56667,2021-11-07T00:00:00
IE,Kildare,62091,2021-11-07T00:00:00
IE,Galway,62865,2021-11-07T00:00:00
IE,Limerick,64428,2021-11-07T00:00:00
IE,Donegal,68523,2021-11-07T00:00:00
IE,Cork,123375,2021-11-07T00:00:00
IE,Dublin,453387,2021-11-07T00:00:00
