country,lau,cases,datetime
IE,Leitrim,77350,2021-08-11T00:00:00
IE,Longford,182637,2021-08-11T00:00:00
IE,Sligo,212121,2021-08-11T00:00:00
IE,Roscommon,229411,2021-08-11T00:00:00
IE,Carlow,263354,2021-08-11T00:00:00
IE,Kilkenny,326235,2021-08-11T00:00:00
IE,Laois,334789,2021-08-11T00:00:00
IE,Westmeath,364546,2021-08-11T00:00:00
IE,Offaly,397397,2021-08-11T00:00:00
IE,Kerry,413595,2021-08-11T00:00:00
IE,Wicklow,431067,2021-08-11T00:00:00
IE,Clare,446446,2021-08-11T00:00:00
IE,Monaghan,462007,2021-08-11T00:00:00
IE,Cavan,464555,2021-08-11T00:00:00
IE,Waterford,513786,2021-08-11T00:00:00
IE,Tipperary,541814,2021-08-11T00:00:00
IE,Mayo,588588,2021-08-11T00:00:00
IE,Wexford,651378,2021-08-11T00:00:00
IE,Louth,843115,2021-08-11T00:00:00
IE,Donegal,938028,2021-08-11T00:00:00
IE,Galway,956501,2021-08-11T00:00:00
IE,Meath,982891,2021-08-11T00:00:00
IE,Limerick,1049958,2021-08-11T00:00:00
IE,Kildare,1130311,2021-08-11T00:00:00
IE,Cork,2070887,2021-08-11T00:00:00
IE,Dublin,8240687,2021-08-11T00:00:00
