country,lau,cases,datetime
IE,Leitrim,10656,2023-06-20T00:00:00
IE,Longford,15517,2023-06-20T00:00:00
IE,Sligo,21693,2023-06-20T00:00:00
IE,Roscommon,23045,2023-06-20T00:00:00
IE,Monaghan,23438,2023-06-20T00:00:00
IE,Carlow,24318,2023-06-20T00:00:00
IE,Cavan,27156,2023-06-20T00:00:00
IE,Offaly,28097,2023-06-20T00:00:00
IE,Laois,30417,2023-06-20T00:00:00
IE,Kilkenny,33090,2023-06-20T00:00:00
IE,Westmeath,34915,2023-06-20T00:00:00
IE,Clare,40307,2023-06-20T00:00:00
IE,Mayo,41755,2023-06-20T00:00:00
IE,Waterford,42937,2023-06-20T00:00:00
IE,Wicklow,44479,2023-06-20T00:00:00
IE,Kerry,46470,2023-06-20T00:00:00
IE,Wexford,46892,2023-06-20T00:00:00
IE,Louth,54565,2023-06-20T00:00:00
IE,Tipperary,54858,2023-06-20T00:00:00
IE,Donegal,61780,2023-06-20T00:00:00
IE,Meath,71167,2023-06-20T00:00:00
IE,Limerick,73619,2023-06-20T00:00:00
IE,Kildare,85254,2023-06-20T00:00:00
IE,Galway,92583,2023-06-20T00:00:00
IE,Cork,174822,2023-06-20T00:00:00
IE,Dublin,509781,2023-06-20T00:00:00
