country,lau,cases,datetime
IE,Leitrim,1633,2021-09-21T00:00:00
IE,Longford,2969,2021-09-21T00:00:00
IE,Sligo,3781,2021-09-21T00:00:00
IE,Carlow,4288,2021-09-21T00:00:00
IE,Roscommon,4463,2021-09-21T00:00:00
IE,Kilkenny,5088,2021-09-21T00:00:00
IE,Laois,5709,2021-09-21T00:00:00
IE,Offaly,6219,2021-09-21T00:00:00
IE,Westmeath,6351,2021-09-21T00:00:00
IE,Clare,6866,2021-09-21T00:00:00
IE,Wicklow,7234,2021-09-21T00:00:00
IE,Waterford,7733,2021-09-21T00:00:00
IE,Kerry,7812,2021-09-21T00:00:00
IE,Cavan,7917,2021-09-21T00:00:00
IE,Monaghan,8026,2021-09-21T00:00:00
IE,Tipperary,8932,2021-09-21T00:00:00
IE,Wexford,9615,2021-09-21T00:00:00
IE,Mayo,10121,2021-09-21T00:00:00
IE,Louth,13822,2021-09-21T00:00:00
IE,Meath,15235,2021-09-21T00:00:00
IE,Kildare,17107,2021-09-21T00:00:00
IE,Galway,17146,2021-09-21T00:00:00
IE,Limerick,17709,2021-09-21T00:00:00
IE,Donegal,19556,2021-09-21T00:00:00
IE,Cork,32423,2021-09-21T00:00:00
IE,Dublin,128760,2021-09-21T00:00:00
