country,lau,cases,datetime
IE,Leitrim,33480,2022-01-01T00:00:00
IE,Longford,53073,2022-01-01T00:00:00
IE,Sligo,63459,2022-01-01T00:00:00
IE,Roscommon,69813,2022-01-01T00:00:00
IE,Carlow,79002,2022-01-01T00:00:00
IE,Offaly,91665,2022-01-01T00:00:00
IE,Laois,101403,2022-01-01T00:00:00
IE,Monaghan,101880,2022-01-01T00:00:00
IE,Kilkenny,102123,2022-01-01T00:00:00
IE,Cavan,110277,2022-01-01T00:00:00
IE,Westmeath,114588,2022-01-01T00:00:00
IE,Clare,121815,2022-01-01T00:00:00
IE,Wicklow,132822,2022-01-01T00:00:00
IE,Mayo,146682,2022-01-01T00:00:00
IE,Waterford,149850,2022-01-01T00:00:00
IE,Kerry,152541,2022-01-01T00:00:00
IE,Wexford,153450,2022-01-01T00:00:00
IE,Tipperary,168183,2022-01-01T00:00:00
IE,Louth,210087,2022-01-01T00:00:00
IE,Meath,255051,2022-01-01T00:00:00
IE,Limerick,256275,2022-01-01T00:00:00
IE,Donegal,260892,2022-01-01T00:00:00
IE,Galway,280413,2022-01-01T00:00:00
IE,Kildare,285651,2022-01-01T00:00:00
IE,Cork,595377,2022-01-01T00:00:00
IE,Dublin,2000160,2022-01-01T00:00:00
