country,lau,cases,datetime
IE,Leitrim,6109,2020-07-01T00:00:00
IE,Sligo,9889,2020-07-01T00:00:00
IE,Carlow,11230,2020-07-01T00:00:00
IE,Waterford,12188,2020-07-01T00:00:00
IE,Wexford,15500,2020-07-01T00:00:00
IE,Longford,19032,2020-07-01T00:00:00
IE,Laois,19453,2020-07-01T00:00:00
IE,Roscommon,20988,2020-07-01T00:00:00
IE,Clare,24766,2020-07-01T00:00:00
IE,Kilkenny,24786,2020-07-01T00:00:00
IE,Kerry,25417,2020-07-01T00:00:00
IE,Offaly,32216,2020-07-01T00:00:00
IE,Galway,35296,2020-07-01T00:00:00
IE,Monaghan,35998,2020-07-01T00:00:00
IE,Donegal,37654,2020-07-01T00:00:00
IE,Tipperary,40189,2020-07-01T00:00:00
IE,Mayo,42083,2020-07-01T00:00:00
IE,Limerick,45959,2020-07-01T00:00:00
IE,Westmeath,48791,2020-07-01T00:00:00
IE,Wicklow,51703,2020-07-01T00:00:00
IE,Louth,56368,2020-07-01T00:00:00
IE,Cavan,59750,2020-07-01T00:00:00
IE,Meath,59997,2020-07-01T00:00:00
IE,Kildare,104248,2020-07-01T00:00:00
IE,Cork,112870,2020-07-01T00:00:00
IE,Dublin,915438,2020-07-01T00:00:00
