country,lau,cases,datetime
IE,Leitrim,811,2021-04-22T00:00:00
IE,Longford,1949,2021-04-22T00:00:00
IE,Sligo,2306,2021-04-22T00:00:00
IE,Roscommon,2376,2021-04-22T00:00:00
IE,Carlow,2818,2021-04-22T00:00:00
IE,Kilkenny,3525,2021-04-22T00:00:00
IE,Laois,3620,2021-04-22T00:00:00
IE,Westmeath,3759,2021-04-22T00:00:00
IE,Offaly,4214,2021-04-22T00:00:00
IE,Kerry,4516,2021-04-22T00:00:00
IE,Wicklow,4564,2021-04-22T00:00:00
IE,Clare,4831,2021-04-22T00:00:00
IE,Cavan,4949,2021-04-22T00:00:00
IE,Monaghan,4980,2021-04-22T00:00:00
IE,Waterford,5527,2021-04-22T00:00:00
IE,Tipperary,5654,2021-04-22T00:00:00
IE,Mayo,6385,2021-04-22T00:00:00
IE,Wexford,7050,2021-04-22T00:00:00
IE,Louth,9050,2021-04-22T00:00:00
IE,Donegal,9642,2021-04-22T00:00:00
IE,Galway,10221,2021-04-22T00:00:00
IE,Meath,10387,2021-04-22T00:00:00
IE,Limerick,11198,2021-04-22T00:00:00
IE,Kildare,11591,2021-04-22T00:00:00
IE,Cork,22127,2021-04-22T00:00:00
IE,Dublin,86643,2021-04-22T00:00:00
