country,lau,cases,datetime
IE,Leitrim,31450,2021-06-18T00:00:00
IE,Longford,74259,2021-06-18T00:00:00
IE,Sligo,86247,2021-06-18T00:00:00
IE,Roscommon,93277,2021-06-18T00:00:00
IE,Carlow,107078,2021-06-18T00:00:00
IE,Kilkenny,132645,2021-06-18T00:00:00
IE,Laois,136123,2021-06-18T00:00:00
IE,Westmeath,148222,2021-06-18T00:00:00
IE,Offaly,161579,2021-06-18T00:00:00
IE,Kerry,168165,2021-06-18T00:00:00
IE,Wicklow,175269,2021-06-18T00:00:00
IE,Clare,181522,2021-06-18T00:00:00
IE,Monaghan,187849,2021-06-18T00:00:00
IE,Cavan,188885,2021-06-18T00:00:00
IE,Waterford,208902,2021-06-18T00:00:00
IE,Tipperary,220298,2021-06-18T00:00:00
IE,Mayo,239316,2021-06-18T00:00:00
IE,Wexford,264846,2021-06-18T00:00:00
IE,Louth,342805,2021-06-18T00:00:00
IE,Donegal,381396,2021-06-18T00:00:00
IE,Galway,388907,2021-06-18T00:00:00
IE,Meath,399637,2021-06-18T00:00:00
IE,Limerick,426906,2021-06-18T00:00:00
IE,Kildare,459577,2021-06-18T00:00:00
IE,Cork,842009,2021-06-18T00:00:00
IE,Dublin,3350609,2021-06-18T00:00:00
