country,lau,cases,datetime
IE,Leitrim,83300,2021-08-18T00:00:00
IE,Longford,196686,2021-08-18T00:00:00
IE,Sligo,228438,2021-08-18T00:00:00
IE,Roscommon,247058,2021-08-18T00:00:00
IE,Carlow,283612,2021-08-18T00:00:00
IE,Kilkenny,351330,2021-08-18T00:00:00
IE,Laois,360542,2021-08-18T00:00:00
IE,Westmeath,392588,2021-08-18T00:00:00
IE,Offaly,427966,2021-08-18T00:00:00
IE,Kerry,445410,2021-08-18T00:00:00
IE,Wicklow,464226,2021-08-18T00:00:00
IE,Clare,480788,2021-08-18T00:00:00
IE,Monaghan,497546,2021-08-18T00:00:00
IE,Cavan,500290,2021-08-18T00:00:00
IE,Waterford,553308,2021-08-18T00:00:00
IE,Tipperary,583492,2021-08-18T00:00:00
IE,Mayo,633864,2021-08-18T00:00:00
IE,Wexford,701484,2021-08-18T00:00:00
IE,Louth,907970,2021-08-18T00:00:00
IE,Donegal,1010184,2021-08-18T00:00:00
IE,Galway,1030078,2021-08-18T00:00:00
IE,Meath,1058498,2021-08-18T00:00:00
IE,Limerick,1130724,2021-08-18T00:00:00
IE,Kildare,1217258,2021-08-18T00:00:00
IE,Cork,2230186,2021-08-18T00:00:00
IE,Dublin,8874586,2021-08-18T00:00:00
