country,lau,cases,datetime
IE,Leitrim,43350,2021-07-02T00:00:00
IE,Longford,102357,2021-07-02T00:00:00
IE,Sligo,118881,2021-07-02T00:00:00
IE,Roscommon,128571,2021-07-02T00:00:00
IE,Carlow,147594,2021-07-02T00:00:00
IE,Kilkenny,182835,2021-07-02T00:00:00
IE,Laois,187629,2021-07-02T00:00:00
IE,Westmeath,204306,2021-07-02T00:00:00
IE,Offaly,222717,2021-07-02T00:00:00
IE,Kerry,231795,2021-07-02T00:00:00
IE,Wicklow,241587,2021-07-02T00:00:00
IE,Clare,250206,2021-07-02T00:00:00
IE,Monaghan,258927,2021-07-02T00:00:00
IE,Cavan,260355,2021-07-02T00:00:00
IE,Waterford,287946,2021-07-02T00:00:00
IE,Tipperary,303654,2021-07-02T00:00:00
IE,Mayo,329868,2021-07-02T00:00:00
IE,Wexford,365058,2021-07-02T00:00:00
IE,Louth,472515,2021-07-02T00:00:00
IE,Donegal,525708,2021-07-02T00:00:00
IE,Galway,536061,2021-07-02T00:00:00
IE,Meath,550851,2021-07-02T00:00:00
IE,Limerick,588438,2021-07-02T00:00:00
IE,Kildare,633471,2021-07-02T00:00:00
IE,Cork,1160607,2021-07-02T00:00:00
IE,Dublin,4618407,2021-07-02T00:00:00
