country,lau,cases,datetime
IE,Leitrim,9263,2022-04-12T00:00:00
IE,Longford,13651,2022-04-12T00:00:00
IE,Sligo,18613,2022-04-12T00:00:00
IE,Roscommon,20214,2022-04-12T00:00:00
IE,Carlow,21126,2022-04-12T00:00:00
IE,Monaghan,21647,2022-04-12T00:00:00
IE,Offaly,23281,2022-04-12T00:00:00
IE,Cavan,24232,2022-04-12T00:00:00
IE,Laois,25657,2022-04-12T00:00:00
IE,Kilkenny,27767,2022-04-12T00:00:00
IE,Westmeath,32388,2022-04-12T00:00:00
IE,Waterford,36764,2022-04-12T00:00:00
IE,Kerry,36953,2022-04-12T00:00:00
IE,Mayo,37277,2022-04-12T00:00:00
IE,Clare,38322,2022-04-12T00:00:00
IE,Wicklow,38432,2022-04-12T00:00:00
IE,Wexford,40313,2022-04-12T00:00:00
IE,Tipperary,45873,2022-04-12T00:00:00
IE,Louth,48848,2022-04-12T00:00:00
IE,Donegal,55155,2022-04-12T00:00:00
IE,Meath,61613,2022-04-12T00:00:00
IE,Limerick,62954,2022-04-12T00:00:00
IE,Kildare,74551,2022-04-12T00:00:00
IE,Galway,81023,2022-04-12T00:00:00
IE,Cork,151173,2022-04-12T00:00:00
IE,Dublin,447724,2022-04-12T00:00:00
