country,lau,cases,datetime
IE,Leitrim,69700,2021-08-02T00:00:00
IE,Longford,164574,2021-08-02T00:00:00
IE,Sligo,191142,2021-08-02T00:00:00
IE,Roscommon,206722,2021-08-02T00:00:00
IE,Carlow,237308,2021-08-02T00:00:00
IE,Kilkenny,293970,2021-08-02T00:00:00
IE,Laois,301678,2021-08-02T00:00:00
IE,Westmeath,328492,2021-08-02T00:00:00
IE,Offaly,358094,2021-08-02T00:00:00
IE,Kerry,372690,2021-08-02T00:00:00
IE,Wicklow,388434,2021-08-02T00:00:00
IE,Clare,402292,2021-08-02T00:00:00
IE,Monaghan,416314,2021-08-02T00:00:00
IE,Cavan,418610,2021-08-02T00:00:00
IE,Waterford,462972,2021-08-02T00:00:00
IE,Tipperary,488228,2021-08-02T00:00:00
IE,Mayo,530376,2021-08-02T00:00:00
IE,Wexford,586956,2021-08-02T00:00:00
IE,Louth,759730,2021-08-02T00:00:00
IE,Donegal,845256,2021-08-02T00:00:00
IE,Galway,861902,2021-08-02T00:00:00
IE,Meath,885682,2021-08-02T00:00:00
IE,Limerick,946116,2021-08-02T00:00:00
IE,Kildare,1018522,2021-08-02T00:00:00
IE,Cork,1866074,2021-08-02T00:00:00
IE,Dublin,7425674,2021-08-02T00:00:00
