country,lau,cases,datetime
IE,Leitrim,52700,2021-07-13T00:00:00
IE,Longford,124434,2021-07-13T00:00:00
IE,Sligo,144522,2021-07-13T00:00:00
IE,Roscommon,156302,2021-07-13T00:00:00
IE,Carlow,179428,2021-07-13T00:00:00
IE,Kilkenny,222270,2021-07-13T00:00:00
IE,Laois,228098,2021-07-13T00:00:00
IE,Westmeath,248372,2021-07-13T00:00:00
IE,Offaly,270754,2021-07-13T00:00:00
IE,Kerry,281790,2021-07-13T00:00:00
IE,Wicklow,293694,2021-07-13T00:00:00
IE,Clare,304172,2021-07-13T00:00:00
IE,Monaghan,314774,2021-07-13T00:00:00
IE,Cavan,316510,2021-07-13T00:00:00
IE,Waterford,350052,2021-07-13T00:00:00
IE,Tipperary,369148,2021-07-13T00:00:00
IE,Mayo,401016,2021-07-13T00:00:00
IE,Wexford,443796,2021-07-13T00:00:00
IE,Louth,574430,2021-07-13T00:00:00
IE,Donegal,639096,2021-07-13T00:00:00
IE,Galway,651682,2021-07-13T00:00:00
IE,Meath,669662,2021-07-13T00:00:00
IE,Limerick,715356,2021-07-13T00:00:00
IE,Kildare,770102,2021-07-13T00:00:00
IE,Cork,1410934,2021-07-13T00:00:00
IE,Dublin,5614534,2021-07-13T00:00:00
