country,lau,cases,datetime
IE,Leitrim,716,2021-02-21T00:00:00
IE,Longford,1471,2021-02-21T00:00:00
IE,Roscommon,2076,2021-02-21T00:00:00
IE,Sligo,2154,2021-02-21T00:00:00
IE,Carlow,2588,2021-02-21T00:00:00
IE,Laois,3045,2021-02-21T00:00:00
IE,Offaly,3073,2021-02-21T00:00:00
IE,Westmeath,3105,2021-02-21T00:00:00
IE,Kilkenny,3341,2021-02-21T00:00:00
IE,Wicklow,3973,2021-02-21T00:00:00
IE,Kerry,4233,2021-02-21T00:00:00
IE,Clare,4484,2021-02-21T00:00:00
IE,Cavan,4536,2021-02-21T00:00:00
IE,Monaghan,4728,2021-02-21T00:00:00
IE,Tipperary,4767,2021-02-21T00:00:00
IE,Waterford,5061,2021-02-21T00:00:00
IE,Mayo,5783,2021-02-21T00:00:00
IE,Wexford,6471,2021-02-21T00:00:00
IE,Louth,8172,2021-02-21T00:00:00
IE,Donegal,8240,2021-02-21T00:00:00
IE,Meath,8753,2021-02-21T00:00:00
IE,Galway,8947,2021-02-21T00:00:00
IE,Kildare,9546,2021-02-21T00:00:00
IE,Limerick,10146,2021-02-21T00:00:00
IE,Cork,21002,2021-02-21T00:00:00
IE,Dublin,73967,2021-02-21T00:00:00
