country,lau,cases,datetime
IE,Leitrim,409,2021-01-06T00:00:00
IE,Longford,919,2021-01-06T00:00:00
IE,Carlow,1090,2021-01-06T00:00:00
IE,Roscommon,1286,2021-01-06T00:00:00
IE,Sligo,1310,2021-01-06T00:00:00
IE,Laois,1587,2021-01-06T00:00:00
IE,Offaly,1607,2021-01-06T00:00:00
IE,Waterford,1784,2021-01-06T00:00:00
IE,Westmeath,1914,2021-01-06T00:00:00
IE,Kilkenny,1933,2021-01-06T00:00:00
IE,Monaghan,2192,2021-01-06T00:00:00
IE,Tipperary,2212,2021-01-06T00:00:00
IE,Wicklow,2217,2021-01-06T00:00:00
IE,Clare,2232,2021-01-06T00:00:00
IE,Wexford,2398,2021-01-06T00:00:00
IE,Kerry,2424,2021-01-06T00:00:00
IE,Mayo,2607,2021-01-06T00:00:00
IE,Cavan,2983,2021-01-06T00:00:00
IE,Galway,4088,2021-01-06T00:00:00
IE,Louth,4122,2021-01-06T00:00:00
IE,Meath,4897,2021-01-06T00:00:00
IE,Donegal,5147,2021-01-06T00:00:00
IE,Limerick,5455,2021-01-06T00:00:00
IE,Kildare,5598,2021-01-06T00:00:00
IE,Cork,10002,2021-01-06T00:00:00
IE,Dublin,40905,2021-01-06T00:00:00
