country,lau,cases,datetime
IE,Leitrim,3280,2021-12-09T00:00:00
IE,Longford,5439,2021-12-09T00:00:00
IE,Sligo,6448,2021-12-09T00:00:00
IE,Roscommon,7118,2021-12-09T00:00:00
IE,Carlow,8214,2021-12-09T00:00:00
IE,Offaly,9240,2021-12-09T00:00:00
IE,Kilkenny,9843,2021-12-09T00:00:00
IE,Laois,10083,2021-12-09T00:00:00
IE,Monaghan,10585,2021-12-09T00:00:00
IE,Westmeath,11261,2021-12-09T00:00:00
IE,Cavan,11471,2021-12-09T00:00:00
IE,Clare,12240,2021-12-09T00:00:00
IE,Wicklow,13110,2021-12-09T00:00:00
IE,Kerry,15173,2021-12-09T00:00:00
IE,Waterford,15217,2021-12-09T00:00:00
IE,Mayo,15253,2021-12-09T00:00:00
IE,Wexford,15673,2021-12-09T00:00:00
IE,Tipperary,16528,2021-12-09T00:00:00
IE,Louth,21140,2021-12-09T00:00:00
IE,Meath,25262,2021-12-09T00:00:00
IE,Limerick,26292,2021-12-09T00:00:00
IE,Donegal,27201,2021-12-09T00:00:00
IE,Kildare,27820,2021-12-09T00:00:00
IE,Galway,27972,2021-12-09T00:00:00
IE,Cork,58460,2021-12-09T00:00:00
IE,Dublin,196510,2021-12-09T00:00:00
