country,lau,cases,datetime
IE,Leitrim,245,2020-11-13T00:00:00
IE,Carlow,578,2020-11-13T00:00:00
IE,Longford,608,2020-11-13T00:00:00
IE,Sligo,701,2020-11-13T00:00:00
IE,Waterford,838,2020-11-13T00:00:00
IE,Roscommon,853,2020-11-13T00:00:00
IE,Kilkenny,862,2020-11-13T00:00:00
IE,Laois,922,2020-11-13T00:00:00
IE,Offaly,1089,2020-11-13T00:00:00
IE,Wexford,1142,2020-11-13T00:00:00
IE,Monaghan,1169,2020-11-13T00:00:00
IE,Kerry,1243,2020-11-13T00:00:00
IE,Mayo,1302,2020-11-13T00:00:00
IE,Tipperary,1336,2020-11-13T00:00:00
IE,Clare,1395,2020-11-13T00:00:00
IE,Wicklow,1396,2020-11-13T00:00:00
IE,Westmeath,1485,2020-11-13T00:00:00
IE,Louth,1836,2020-11-13T00:00:00
IE,Cavan,2115,2020-11-13T00:00:00
IE,Limerick,2344,2020-11-13T00:00:00
IE,Galway,2472,2020-11-13T00:00:00
IE,Donegal,2514,2020-11-13T00:00:00
IE,Meath,3169,2020-11-13T00:00:00
IE,Kildare,3888,2020-11-13T00:00:00
IE,Cork,5895,2020-11-13T00:00:00
IE,Dublin,25220,2020-11-13T00:00:00
