country,lau,cases,datetime
IE,Leitrim,1014,2020-04-27T00:00:00
IE,Carlow,1253,2020-04-27T00:00:00
IE,Roscommon,1534,2020-04-27T00:00:00
IE,Sligo,1688,2020-04-27T00:00:00
IE,Longford,1747,2020-04-27T00:00:00
IE,Wexford,1977,2020-04-27T00:00:00
IE,Waterford,2477,2020-04-27T00:00:00
IE,Laois,2929,2020-04-27T00:00:00
IE,Clare,3361,2020-04-27T00:00:00
IE,Offaly,3863,2020-04-27T00:00:00
IE,Monaghan,3884,2020-04-27T00:00:00
IE,Kilkenny,4089,2020-04-27T00:00:00
IE,Kerry,5529,2020-04-27T00:00:00
IE,Mayo,6221,2020-04-27T00:00:00
IE,Tipperary,6274,2020-04-27T00:00:00
IE,Galway,6287,2020-04-27T00:00:00
IE,Donegal,7108,2020-04-27T00:00:00
IE,Westmeath,7124,2020-04-27T00:00:00
IE,Cavan,7441,2020-04-27T00:00:00
IE,Louth,7690,2020-04-27T00:00:00
IE,Limerick,7769,2020-04-27T00:00:00
IE,Wicklow,8934,2020-04-27T00:00:00
IE,Meath,9399,2020-04-27T00:00:00
IE,Kildare,14285,2020-04-27T00:00:00
IE,Cork,21321,2020-04-27T00:00:00
IE,Dublin,155540,2020-04-27T00:00:00
