country,lau,cases,datetime
IE,Leitrim,228,2020-10-31T00:00:00
IE,Carlow,527,2020-10-31T00:00:00
IE,Longford,564,2020-10-31T00:00:00
IE,Sligo,609,2020-10-31T00:00:00
IE,Waterford,716,2020-10-31T00:00:00
IE,Kilkenny,743,2020-10-31T00:00:00
IE,Roscommon,753,2020-10-31T00:00:00
IE,Laois,807,2020-10-31T00:00:00
IE,Offaly,1032,2020-10-31T00:00:00
IE,Kerry,1063,2020-10-31T00:00:00
IE,Wexford,1076,2020-10-31T00:00:00
IE,Monaghan,1110,2020-10-31T00:00:00
IE,Mayo,1131,2020-10-31T00:00:00
IE,Tipperary,1160,2020-10-31T00:00:00
IE,Clare,1279,2020-10-31T00:00:00
IE,Wicklow,1282,2020-10-31T00:00:00
IE,Westmeath,1367,2020-10-31T00:00:00
IE,Louth,1664,2020-10-31T00:00:00
IE,Limerick,1998,2020-10-31T00:00:00
IE,Cavan,2041,2020-10-31T00:00:00
IE,Donegal,2106,2020-10-31T00:00:00
IE,Galway,2263,2020-10-31T00:00:00
IE,Meath,2918,2020-10-31T00:00:00
IE,Kildare,3717,2020-10-31T00:00:00
IE,Cork,5351,2020-10-31T00:00:00
IE,Dublin,23535,2020-10-31T00:00:00
