country,lau,cases,datetime
IE,Leitrim,1841,2021-10-13T00:00:00
IE,Longford,3316,2021-10-13T00:00:00
IE,Sligo,4113,2021-10-13T00:00:00
IE,Carlow,4816,2021-10-13T00:00:00
IE,Roscommon,4834,2021-10-13T00:00:00
IE,Kilkenny,5498,2021-10-13T00:00:00
IE,Laois,6180,2021-10-13T00:00:00
IE,Offaly,6538,2021-10-13T00:00:00
IE,Westmeath,6755,2021-10-13T00:00:00
IE,Clare,7448,2021-10-13T00:00:00
IE,Wicklow,7850,2021-10-13T00:00:00
IE,Cavan,8481,2021-10-13T00:00:00
IE,Monaghan,8552,2021-10-13T00:00:00
IE,Waterford,8895,2021-10-13T00:00:00
IE,Kerry,8929,2021-10-13T00:00:00
IE,Tipperary,9684,2021-10-13T00:00:00
IE,Wexford,10194,2021-10-13T00:00:00
IE,Mayo,10782,2021-10-13T00:00:00
IE,Louth,14603,2021-10-13T00:00:00
IE,Meath,16528,2021-10-13T00:00:00
IE,Galway,18522,2021-10-13T00:00:00
IE,Kildare,18558,2021-10-13T00:00:00
IE,Limerick,19122,2021-10-13T00:00:00
IE,Donegal,20996,2021-10-13T00:00:00
IE,Cork,35112,2021-10-13T00:00:00
IE,Dublin,137270,2021-10-13T00:00:00
