country,lau,cases,datetime
IE,Leitrim,4750,2020-06-14T00:00:00
IE,Sligo,7713,2020-06-14T00:00:00
IE,Carlow,8277,2020-06-14T00:00:00
IE,Waterford,9544,2020-06-14T00:00:00
IE,Wexford,11821,2020-06-14T00:00:00
IE,Longford,14184,2020-06-14T00:00:00
IE,Laois,14955,2020-06-14T00:00:00
IE,Roscommon,15136,2020-06-14T00:00:00
IE,Clare,18494,2020-06-14T00:00:00
IE,Kilkenny,18790,2020-06-14T00:00:00
IE,Kerry,20156,2020-06-14T00:00:00
IE,Offaly,24014,2020-06-14T00:00:00
IE,Monaghan,26877,2020-06-14T00:00:00
IE,Galway,27048,2020-06-14T00:00:00
IE,Donegal,29734,2020-06-14T00:00:00
IE,Tipperary,30976,2020-06-14T00:00:00
IE,Mayo,32367,2020-06-14T00:00:00
IE,Limerick,36044,2020-06-14T00:00:00
IE,Westmeath,37379,2020-06-14T00:00:00
IE,Wicklow,40055,2020-06-14T00:00:00
IE,Louth,43116,2020-06-14T00:00:00
IE,Cavan,45112,2020-06-14T00:00:00
IE,Meath,46278,2020-06-14T00:00:00
IE,Kildare,79435,2020-06-14T00:00:00
IE,Cork,86776,2020-06-14T00:00:00
IE,Dublin,707387,2020-06-14T00:00:00
