country,lau,cases,datetime
IE,Leitrim,617,2021-01-27T00:00:00
IE,Longford,1281,2021-01-27T00:00:00
IE,Roscommon,1921,2021-01-27T00:00:00
IE,Sligo,1941,2021-01-27T00:00:00
IE,Carlow,2306,2021-01-27T00:00:00
IE,Laois,2549,2021-01-27T00:00:00
IE,Offaly,2583,2021-01-27T00:00:00
IE,Westmeath,2686,2021-01-27T00:00:00
IE,Kilkenny,3123,2021-01-27T00:00:00
IE,Wicklow,3511,2021-01-27T00:00:00
IE,Kerry,3976,2021-01-27T00:00:00
IE,Monaghan,4147,2021-01-27T00:00:00
IE,Clare,4153,2021-01-27T00:00:00
IE,Cavan,4172,2021-01-27T00:00:00
IE,Tipperary,4202,2021-01-27T00:00:00
IE,Waterford,4307,2021-01-27T00:00:00
IE,Mayo,5074,2021-01-27T00:00:00
IE,Wexford,5651,2021-01-27T00:00:00
IE,Louth,7346,2021-01-27T00:00:00
IE,Galway,7384,2021-01-27T00:00:00
IE,Donegal,7584,2021-01-27T00:00:00
IE,Meath,7674,2021-01-27T00:00:00
IE,Kildare,8375,2021-01-27T00:00:00
IE,Limerick,9165,2021-01-27T00:00:00
IE,Cork,19285,2021-01-27T00:00:00
IE,Dublin,64834,2021-01-27T00:00:00
