country,lau,cases,datetime
IE,Leitrim,1832,2021-10-11T00:00:00
IE,Longford,3315,2021-10-11T00:00:00
IE,Sligo,4081,2021-10-11T00:00:00
IE,Carlow,4745,2021-10-11T00:00:00
IE,Roscommon,4794,2021-10-11T00:00:00
IE,Kilkenny,5458,2021-10-11T00:00:00
IE,Laois,6152,2021-10-11T00:00:00
IE,Offaly,6530,2021-10-11T00:00:00
IE,Westmeath,6714,2021-10-11T00:00:00
IE,Clare,7390,2021-10-11T00:00:00
IE,Wicklow,7788,2021-10-11T00:00:00
IE,Cavan,8437,2021-10-11T00:00:00
IE,Monaghan,8511,2021-10-11T00:00:00
IE,Waterford,8768,2021-10-11T00:00:00
IE,Kerry,8798,2021-10-11T00:00:00
IE,Tipperary,9621,2021-10-11T00:00:00
IE,Wexford,10142,2021-10-11T00:00:00
IE,Mayo,10727,2021-10-11T00:00:00
IE,Louth,14528,2021-10-11T00:00:00
IE,Meath,16433,2021-10-11T00:00:00
IE,Galway,18421,2021-10-11T00:00:00
IE,Kildare,18439,2021-10-11T00:00:00
IE,Limerick,18992,2021-10-11T00:00:00
IE,Donegal,20905,2021-10-11T00:00:00
IE,Cork,34842,2021-10-11T00:00:00
IE,Dublin,136793,2021-10-11T00:00:00
