country,lau,cases,datetime
IE,Leitrim,747,2021-03-13T00:00:00
IE,Longford,1713,2021-03-13T00:00:00
IE,Roscommon,2176,2021-03-13T00:00:00
IE,Sligo,2228,2021-03-13T00:00:00
IE,Carlow,2691,2021-03-13T00:00:00
IE,Laois,3228,2021-03-13T00:00:00
IE,Westmeath,3374,2021-03-13T00:00:00
IE,Kilkenny,3439,2021-03-13T00:00:00
IE,Offaly,3476,2021-03-13T00:00:00
IE,Wicklow,4175,2021-03-13T00:00:00
IE,Kerry,4359,2021-03-13T00:00:00
IE,Cavan,4651,2021-03-13T00:00:00
IE,Clare,4673,2021-03-13T00:00:00
IE,Monaghan,4847,2021-03-13T00:00:00
IE,Tipperary,5086,2021-03-13T00:00:00
IE,Waterford,5261,2021-03-13T00:00:00
IE,Mayo,6075,2021-03-13T00:00:00
IE,Wexford,6619,2021-03-13T00:00:00
IE,Louth,8573,2021-03-13T00:00:00
IE,Donegal,8625,2021-03-13T00:00:00
IE,Meath,9347,2021-03-13T00:00:00
IE,Galway,9499,2021-03-13T00:00:00
IE,Kildare,10216,2021-03-13T00:00:00
IE,Limerick,10736,2021-03-13T00:00:00
IE,Cork,21421,2021-03-13T00:00:00
IE,Dublin,78585,2021-03-13T00:00:00
