country,lau,cases,datetime
IE,Leitrim,3000,2021-11-29T00:00:00
IE,Longford,5090,2021-11-29T00:00:00
IE,Sligo,5912,2021-11-29T00:00:00
IE,Roscommon,6642,2021-11-29T00:00:00
IE,Carlow,7237,2021-11-29T00:00:00
IE,Offaly,8588,2021-11-29T00:00:00
IE,Kilkenny,8832,2021-11-29T00:00:00
IE,Laois,9181,2021-11-29T00:00:00
IE,Monaghan,10121,2021-11-29T00:00:00
IE,Westmeath,10221,2021-11-29T00:00:00
IE,Cavan,10943,2021-11-29T00:00:00
IE,Clare,11185,2021-11-29T00:00:00
IE,Wicklow,11675,2021-11-29T00:00:00
IE,Waterford,13910,2021-11-29T00:00:00
IE,Kerry,14064,2021-11-29T00:00:00
IE,Wexford,14249,2021-11-29T00:00:00
IE,Mayo,14317,2021-11-29T00:00:00
IE,Tipperary,14736,2021-11-29T00:00:00
IE,Louth,19749,2021-11-29T00:00:00
IE,Meath,23207,2021-11-29T00:00:00
IE,Limerick,25034,2021-11-29T00:00:00
IE,Kildare,25206,2021-11-29T00:00:00
IE,Galway,25964,2021-11-29T00:00:00
IE,Donegal,26046,2021-11-29T00:00:00
IE,Cork,52891,2021-11-29T00:00:00
IE,Dublin,182050,2021-11-29T00:00:00
