country,lau,cases,datetime
IE,Leitrim,10276,2022-09-14T00:00:00
IE,Longford,15101,2022-09-14T00:00:00
IE,Sligo,20834,2022-09-14T00:00:00
IE,Roscommon,22437,2022-09-14T00:00:00
IE,Monaghan,22972,2022-09-14T00:00:00
IE,Carlow,23467,2022-09-14T00:00:00
IE,Cavan,26267,2022-09-14T00:00:00
IE,Offaly,26910,2022-09-14T00:00:00
IE,Laois,29172,2022-09-14T00:00:00
IE,Kilkenny,31416,2022-09-14T00:00:00
IE,Westmeath,33785,2022-09-14T00:00:00
IE,Clare,39645,2022-09-14T00:00:00
IE,Mayo,40645,2022-09-14T00:00:00
IE,Waterford,40955,2022-09-14T00:00:00
IE,Wicklow,42623,2022-09-14T00:00:00
IE,Kerry,44857,2022-09-14T00:00:00
IE,Wexford,44922,2022-09-14T00:00:00
IE,Tipperary,52415,2022-09-14T00:00:00
IE,Louth,52899,2022-09-14T00:00:00
IE,Donegal,59870,2022-09-14T00:00:00
IE,Meath,69377,2022-09-14T00:00:00
IE,Limerick,71198,2022-09-14T00:00:00
IE,Kildare,82806,2022-09-14T00:00:00
IE,Galway,90357,2022-09-14T00:00:00
IE,Cork,169325,2022-09-14T00:00:00
IE,Dublin,496102,2022-09-14T00:00:00
