country,lau,cases,datetime
IE,Leitrim,778,2021-04-07T00:00:00
IE,Longford,1869,2021-04-07T00:00:00
IE,Sligo,2285,2021-04-07T00:00:00
IE,Roscommon,2320,2021-04-07T00:00:00
IE,Carlow,2784,2021-04-07T00:00:00
IE,Kilkenny,3500,2021-04-07T00:00:00
IE,Laois,3501,2021-04-07T00:00:00
IE,Westmeath,3636,2021-04-07T00:00:00
IE,Offaly,4063,2021-04-07T00:00:00
IE,Wicklow,4453,2021-04-07T00:00:00
IE,Kerry,4457,2021-04-07T00:00:00
IE,Clare,4782,2021-04-07T00:00:00
IE,Cavan,4861,2021-04-07T00:00:00
IE,Monaghan,4923,2021-04-07T00:00:00
IE,Waterford,5471,2021-04-07T00:00:00
IE,Tipperary,5512,2021-04-07T00:00:00
IE,Mayo,6259,2021-04-07T00:00:00
IE,Wexford,6968,2021-04-07T00:00:00
IE,Louth,8920,2021-04-07T00:00:00
IE,Donegal,9286,2021-04-07T00:00:00
IE,Galway,9994,2021-04-07T00:00:00
IE,Meath,10055,2021-04-07T00:00:00
IE,Limerick,11011,2021-04-07T00:00:00
IE,Kildare,11082,2021-04-07T00:00:00
IE,Cork,21915,2021-04-07T00:00:00
IE,Dublin,84217,2021-04-07T00:00:00
