country,lau,cases,datetime
IE,Leitrim,228,2020-11-01T00:00:00
IE,Carlow,535,2020-11-01T00:00:00
IE,Longford,568,2020-11-01T00:00:00
IE,Sligo,621,2020-11-01T00:00:00
IE,Waterford,738,2020-11-01T00:00:00
IE,Kilkenny,750,2020-11-01T00:00:00
IE,Roscommon,755,2020-11-01T00:00:00
IE,Laois,813,2020-11-01T00:00:00
IE,Offaly,1035,2020-11-01T00:00:00
IE,Kerry,1066,2020-11-01T00:00:00
IE,Wexford,1081,2020-11-01T00:00:00
IE,Monaghan,1110,2020-11-01T00:00:00
IE,Mayo,1172,2020-11-01T00:00:00
IE,Tipperary,1185,2020-11-01T00:00:00
IE,Clare,1287,2020-11-01T00:00:00
IE,Wicklow,1292,2020-11-01T00:00:00
IE,Westmeath,1374,2020-11-01T00:00:00
IE,Louth,1672,2020-11-01T00:00:00
IE,Limerick,2003,2020-11-01T00:00:00
IE,Cavan,2050,2020-11-01T00:00:00
IE,Donegal,2130,2020-11-01T00:00:00
IE,Galway,2300,2020-11-01T00:00:00
IE,Meath,2929,2020-11-01T00:00:00
IE,Kildare,3721,2020-11-01T00:00:00
IE,Cork,5413,2020-11-01T00:00:00
IE,Dublin,23622,2020-11-01T00:00:00
