country,lau,cases,datetime
IE,Leitrim,9570,2022-05-13T00:00:00
IE,Longford,14007,2022-05-13T00:00:00
IE,Sligo,19220,2022-05-13T00:00:00
IE,Roscommon,20576,2022-05-13T00:00:00
IE,Carlow,21869,2022-05-13T00:00:00
IE,Monaghan,21996,2022-05-13T00:00:00
IE,Offaly,24046,2022-05-13T00:00:00
IE,Cavan,24780,2022-05-13T00:00:00
IE,Laois,26680,2022-05-13T00:00:00
IE,Kilkenny,28616,2022-05-13T00:00:00
IE,Westmeath,33132,2022-05-13T00:00:00
IE,Waterford,37732,2022-05-13T00:00:00
IE,Mayo,37997,2022-05-13T00:00:00
IE,Clare,39105,2022-05-13T00:00:00
IE,Wicklow,39505,2022-05-13T00:00:00
IE,Kerry,39748,2022-05-13T00:00:00
IE,Wexford,41570,2022-05-13T00:00:00
IE,Tipperary,47407,2022-05-13T00:00:00
IE,Louth,50014,2022-05-13T00:00:00
IE,Donegal,56145,2022-05-13T00:00:00
IE,Limerick,64508,2022-05-13T00:00:00
IE,Meath,64766,2022-05-13T00:00:00
IE,Kildare,76465,2022-05-13T00:00:00
IE,Galway,82852,2022-05-13T00:00:00
IE,Cork,155042,2022-05-13T00:00:00
IE,Dublin,458103,2022-05-13T00:00:00
