country,lau,cases,datetime
IE,Leitrim,4078,2020-06-06T00:00:00
IE,Sligo,6689,2020-06-06T00:00:00
IE,Carlow,6931,2020-06-06T00:00:00
IE,Waterford,8312,2020-06-06T00:00:00
IE,Wexford,10095,2020-06-06T00:00:00
IE,Longford,11904,2020-06-06T00:00:00
IE,Roscommon,12422,2020-06-06T00:00:00
IE,Laois,12855,2020-06-06T00:00:00
IE,Clare,15546,2020-06-06T00:00:00
IE,Kilkenny,16025,2020-06-06T00:00:00
IE,Kerry,17692,2020-06-06T00:00:00
IE,Offaly,20172,2020-06-06T00:00:00
IE,Monaghan,22620,2020-06-06T00:00:00
IE,Galway,23179,2020-06-06T00:00:00
IE,Donegal,25972,2020-06-06T00:00:00
IE,Tipperary,26652,2020-06-06T00:00:00
IE,Mayo,27806,2020-06-06T00:00:00
IE,Limerick,31379,2020-06-06T00:00:00
IE,Westmeath,32014,2020-06-06T00:00:00
IE,Wicklow,34695,2020-06-06T00:00:00
IE,Louth,36895,2020-06-06T00:00:00
IE,Cavan,38243,2020-06-06T00:00:00
IE,Meath,39841,2020-06-06T00:00:00
IE,Kildare,68031,2020-06-06T00:00:00
IE,Cork,74527,2020-06-06T00:00:00
IE,Dublin,610040,2020-06-06T00:00:00
