country,lau,cases,datetime
IE,Leitrim,266,2020-12-04T00:00:00
IE,Longford,661,2020-12-04T00:00:00
IE,Carlow,663,2020-12-04T00:00:00
IE,Sligo,750,2020-12-04T00:00:00
IE,Roscommon,955,2020-12-04T00:00:00
IE,Laois,986,2020-12-04T00:00:00
IE,Waterford,1053,2020-12-04T00:00:00
IE,Kilkenny,1065,2020-12-04T00:00:00
IE,Offaly,1169,2020-12-04T00:00:00
IE,Wexford,1209,2020-12-04T00:00:00
IE,Monaghan,1267,2020-12-04T00:00:00
IE,Kerry,1342,2020-12-04T00:00:00
IE,Mayo,1478,2020-12-04T00:00:00
IE,Clare,1503,2020-12-04T00:00:00
IE,Tipperary,1546,2020-12-04T00:00:00
IE,Westmeath,1554,2020-12-04T00:00:00
IE,Wicklow,1596,2020-12-04T00:00:00
IE,Louth,2171,2020-12-04T00:00:00
IE,Cavan,2196,2020-12-04T00:00:00
IE,Galway,2693,2020-12-04T00:00:00
IE,Limerick,2831,2020-12-04T00:00:00
IE,Donegal,3043,2020-12-04T00:00:00
IE,Meath,3431,2020-12-04T00:00:00
IE,Kildare,4112,2020-12-04T00:00:00
IE,Cork,6413,2020-12-04T00:00:00
IE,Dublin,27273,2020-12-04T00:00:00
