country,lau,cases,datetime
IE,Leitrim,9318,2022-04-14T00:00:00
IE,Longford,13701,2022-04-14T00:00:00
IE,Sligo,18677,2022-04-14T00:00:00
IE,Roscommon,20263,2022-04-14T00:00:00
IE,Carlow,21213,2022-04-14T00:00:00
IE,Monaghan,21672,2022-04-14T00:00:00
IE,Offaly,23351,2022-04-14T00:00:00
IE,Cavan,24264,2022-04-14T00:00:00
IE,Laois,25748,2022-04-14T00:00:00
IE,Kilkenny,27868,2022-04-14T00:00:00
IE,Westmeath,32478,2022-04-14T00:00:00
IE,Waterford,36939,2022-04-14T00:00:00
IE,Kerry,37156,2022-04-14T00:00:00
IE,Mayo,37388,2022-04-14T00:00:00
IE,Clare,38448,2022-04-14T00:00:00
IE,Wicklow,38519,2022-04-14T00:00:00
IE,Wexford,40474,2022-04-14T00:00:00
IE,Tipperary,46045,2022-04-14T00:00:00
IE,Louth,48917,2022-04-14T00:00:00
IE,Donegal,55246,2022-04-14T00:00:00
IE,Meath,61795,2022-04-14T00:00:00
IE,Limerick,63132,2022-04-14T00:00:00
IE,Kildare,74695,2022-04-14T00:00:00
IE,Galway,81246,2022-04-14T00:00:00
IE,Cork,151599,2022-04-14T00:00:00
IE,Dublin,448682,2022-04-14T00:00:00
