country,lau,cases,datetime
IE,Leitrim,9465,2022-04-29T00:00:00
IE,Longford,13848,2022-04-29T00:00:00
IE,Sligo,18960,2022-04-29T00:00:00
IE,Roscommon,20485,2022-04-29T00:00:00
IE,Carlow,21640,2022-04-29T00:00:00
IE,Monaghan,21879,2022-04-29T00:00:00
IE,Offaly,23697,2022-04-29T00:00:00
IE,Cavan,24546,2022-04-29T00:00:00
IE,Laois,26343,2022-04-29T00:00:00
IE,Kilkenny,28385,2022-04-29T00:00:00
IE,Westmeath,32842,2022-04-29T00:00:00
IE,Waterford,37484,2022-04-29T00:00:00
IE,Mayo,37791,2022-04-29T00:00:00
IE,Kerry,37802,2022-04-29T00:00:00
IE,Clare,38835,2022-04-29T00:00:00
IE,Wicklow,39032,2022-04-29T00:00:00
IE,Wexford,41120,2022-04-29T00:00:00
IE,Tipperary,46915,2022-04-29T00:00:00
IE,Louth,49176,2022-04-29T00:00:00
IE,Donegal,55670,2022-04-29T00:00:00
IE,Meath,62758,2022-04-29T00:00:00
IE,Limerick,64018,2022-04-29T00:00:00
IE,Kildare,75088,2022-04-29T00:00:00
IE,Galway,82367,2022-04-29T00:00:00
IE,Cork,153760,2022-04-29T00:00:00
IE,Dublin,453204,2022-04-29T00:00:00
