country,lau,cases,datetime
IE,Leitrim,114,2020-09-26T00:00:00
IE,Sligo,170,2020-09-26T00:00:00
IE,Carlow,281,2020-09-26T00:00:00
IE,Waterford,328,2020-09-26T00:00:00
IE,Longford,328,2020-09-26T00:00:00
IE,Wexford,368,2020-09-26T00:00:00
IE,Kerry,380,2020-09-26T00:00:00
IE,Roscommon,413,2020-09-26T00:00:00
IE,Laois,436,2020-09-26T00:00:00
IE,Kilkenny,446,2020-09-26T00:00:00
IE,Clare,543,2020-09-26T00:00:00
IE,Monaghan,623,2020-09-26T00:00:00
IE,Mayo,640,2020-09-26T00:00:00
IE,Galway,675,2020-09-26T00:00:00
IE,Offaly,704,2020-09-26T00:00:00
IE,Westmeath,756,2020-09-26T00:00:00
IE,Tipperary,769,2020-09-26T00:00:00
IE,Donegal,813,2020-09-26T00:00:00
IE,Wicklow,889,2020-09-26T00:00:00
IE,Limerick,922,2020-09-26T00:00:00
IE,Cavan,931,2020-09-26T00:00:00
IE,Louth,1009,2020-09-26T00:00:00
IE,Meath,1023,2020-09-26T00:00:00
IE,Cork,1928,2020-09-26T00:00:00
IE,Kildare,2529,2020-09-26T00:00:00
IE,Dublin,16294,2020-09-26T00:00:00
