country,lau,cases,datetime
IE,Leitrim,89250,2021-08-25T00:00:00
IE,Longford,210735,2021-08-25T00:00:00
IE,Sligo,244755,2021-08-25T00:00:00
IE,Roscommon,264705,2021-08-25T00:00:00
IE,Carlow,303870,2021-08-25T00:00:00
IE,Kilkenny,376425,2021-08-25T00:00:00
IE,Laois,386295,2021-08-25T00:00:00
IE,Westmeath,420630,2021-08-25T00:00:00
IE,Offaly,458535,2021-08-25T00:00:00
IE,Kerry,477225,2021-08-25T00:00:00
IE,Wicklow,497385,2021-08-25T00:00:00
IE,Clare,515130,2021-08-25T00:00:00
IE,Monaghan,533085,2021-08-25T00:00:00
IE,Cavan,536025,2021-08-25T00:00:00
IE,Waterford,592830,2021-08-25T00:00:00
IE,Tipperary,625170,2021-08-25T00:00:00
IE,Mayo,679140,2021-08-25T00:00:00
IE,Wexford,751590,2021-08-25T00:00:00
IE,Louth,972825,2021-08-25T00:00:00
IE,Donegal,1082340,2021-08-25T00:00:00
IE,Galway,1103655,2021-08-25T00:00:00
IE,Meath,1134105,2021-08-25T00:00:00
IE,Limerick,1211490,2021-08-25T00:00:00
IE,Kildare,1304205,2021-08-25T00:00:00
IE,Cork,2389485,2021-08-25T00:00:00
IE,Dublin,9508485,2021-08-25T00:00:00
