country,lau,cases,datetime
IE,Leitrim,5326,2020-06-21T00:00:00
IE,Sligo,8607,2020-06-21T00:00:00
IE,Carlow,9481,2020-06-21T00:00:00
IE,Waterford,10626,2020-06-21T00:00:00
IE,Wexford,13333,2020-06-21T00:00:00
IE,Longford,16179,2020-06-21T00:00:00
IE,Laois,16803,2020-06-21T00:00:00
IE,Roscommon,17539,2020-06-21T00:00:00
IE,Clare,21077,2020-06-21T00:00:00
IE,Kilkenny,21244,2020-06-21T00:00:00
IE,Kerry,22317,2020-06-21T00:00:00
IE,Offaly,27386,2020-06-21T00:00:00
IE,Galway,30446,2020-06-21T00:00:00
IE,Monaghan,30628,2020-06-21T00:00:00
IE,Donegal,33012,2020-06-21T00:00:00
IE,Tipperary,34763,2020-06-21T00:00:00
IE,Mayo,36368,2020-06-21T00:00:00
IE,Limerick,40129,2020-06-21T00:00:00
IE,Westmeath,42071,2020-06-21T00:00:00
IE,Wicklow,44760,2020-06-21T00:00:00
IE,Louth,48565,2020-06-21T00:00:00
IE,Cavan,51132,2020-06-21T00:00:00
IE,Meath,51919,2020-06-21T00:00:00
IE,Kildare,89495,2020-06-21T00:00:00
IE,Cork,97517,2020-06-21T00:00:00
IE,Dublin,793070,2020-06-21T00:00:00
