country,lau,cases,datetime
IE,Leitrim,1667,2021-09-24T00:00:00
IE,Longford,3001,2021-09-24T00:00:00
IE,Sligo,3819,2021-09-24T00:00:00
IE,Carlow,4322,2021-09-24T00:00:00
IE,Roscommon,4490,2021-09-24T00:00:00
IE,Kilkenny,5148,2021-09-24T00:00:00
IE,Laois,5799,2021-09-24T00:00:00
IE,Offaly,6262,2021-09-24T00:00:00
IE,Westmeath,6424,2021-09-24T00:00:00
IE,Clare,6920,2021-09-24T00:00:00
IE,Wicklow,7317,2021-09-24T00:00:00
IE,Waterford,7816,2021-09-24T00:00:00
IE,Kerry,7920,2021-09-24T00:00:00
IE,Cavan,8021,2021-09-24T00:00:00
IE,Monaghan,8110,2021-09-24T00:00:00
IE,Tipperary,9041,2021-09-24T00:00:00
IE,Wexford,9678,2021-09-24T00:00:00
IE,Mayo,10244,2021-09-24T00:00:00
IE,Louth,13930,2021-09-24T00:00:00
IE,Meath,15418,2021-09-24T00:00:00
IE,Galway,17274,2021-09-24T00:00:00
IE,Kildare,17379,2021-09-24T00:00:00
IE,Limerick,17903,2021-09-24T00:00:00
IE,Donegal,19816,2021-09-24T00:00:00
IE,Cork,32716,2021-09-24T00:00:00
IE,Dublin,130286,2021-09-24T00:00:00
