country,lau,cases,datetime
IE,Leitrim,3888,2021-10-23T00:00:00
IE,Longford,7286,2021-10-23T00:00:00
IE,Sligo,8550,2021-10-23T00:00:00
IE,Carlow,10202,2021-10-23T00:00:00
IE,Roscommon,10298,2021-10-23T00:00:00
IE,Kilkenny,11726,2021-10-23T00:00:00
IE,Laois,13242,2021-10-23T00:00:00
IE,Offaly,13492,2021-10-23T00:00:00
IE,Westmeath,14198,2021-10-23T00:00:00
IE,Clare,15946,2021-10-23T00:00:00
IE,Wicklow,16554,2021-10-23T00:00:00
IE,Cavan,17524,2021-10-23T00:00:00
IE,Monaghan,17576,2021-10-23T00:00:00
IE,Waterford,19384,2021-10-23T00:00:00
IE,Kerry,19594,2021-10-23T00:00:00
IE,Tipperary,20324,2021-10-23T00:00:00
IE,Wexford,21074,2021-10-23T00:00:00
IE,Mayo,22218,2021-10-23T00:00:00
IE,Louth,30254,2021-10-23T00:00:00
IE,Meath,34684,2021-10-23T00:00:00
IE,Galway,38580,2021-10-23T00:00:00
IE,Kildare,38762,2021-10-23T00:00:00
IE,Limerick,39878,2021-10-23T00:00:00
IE,Donegal,43332,2021-10-23T00:00:00
IE,Cork,73866,2021-10-23T00:00:00
IE,Dublin,284086,2021-10-23T00:00:00
