country,lau,cases,datetime
IE,Leitrim,751,2021-03-17T00:00:00
IE,Longford,1761,2021-03-17T00:00:00
IE,Roscommon,2203,2021-03-17T00:00:00
IE,Sligo,2241,2021-03-17T00:00:00
IE,Carlow,2722,2021-03-17T00:00:00
IE,Laois,3237,2021-03-17T00:00:00
IE,Westmeath,3344,2021-03-17T00:00:00
IE,Kilkenny,3449,2021-03-17T00:00:00
IE,Offaly,3571,2021-03-17T00:00:00
IE,Wicklow,4209,2021-03-17T00:00:00
IE,Kerry,4379,2021-03-17T00:00:00
IE,Cavan,4664,2021-03-17T00:00:00
IE,Clare,4691,2021-03-17T00:00:00
IE,Monaghan,4855,2021-03-17T00:00:00
IE,Tipperary,5160,2021-03-17T00:00:00
IE,Waterford,5295,2021-03-17T00:00:00
IE,Mayo,6098,2021-03-17T00:00:00
IE,Wexford,6671,2021-03-17T00:00:00
IE,Louth,8619,2021-03-17T00:00:00
IE,Donegal,8712,2021-03-17T00:00:00
IE,Meath,9455,2021-03-17T00:00:00
IE,Galway,9597,2021-03-17T00:00:00
IE,Kildare,10365,2021-03-17T00:00:00
IE,Limerick,10766,2021-03-17T00:00:00
IE,Cork,21494,2021-03-17T00:00:00
IE,Dublin,79349,2021-03-17T00:00:00
