country,lau,cases,datetime
IE,Leitrim,840,2021-05-01T00:00:00
IE,Longford,1983,2021-05-01T00:00:00
IE,Sligo,2327,2021-05-01T00:00:00
IE,Roscommon,2405,2021-05-01T00:00:00
IE,Carlow,2850,2021-05-01T00:00:00
IE,Kilkenny,3544,2021-05-01T00:00:00
IE,Laois,3651,2021-05-01T00:00:00
IE,Westmeath,3883,2021-05-01T00:00:00
IE,Offaly,4311,2021-05-01T00:00:00
IE,Kerry,4526,2021-05-01T00:00:00
IE,Wicklow,4660,2021-05-01T00:00:00
IE,Clare,4863,2021-05-01T00:00:00
IE,Cavan,5005,2021-05-01T00:00:00
IE,Monaghan,5018,2021-05-01T00:00:00
IE,Waterford,5588,2021-05-01T00:00:00
IE,Tipperary,5830,2021-05-01T00:00:00
IE,Mayo,6440,2021-05-01T00:00:00
IE,Wexford,7074,2021-05-01T00:00:00
IE,Louth,9145,2021-05-01T00:00:00
IE,Donegal,9991,2021-05-01T00:00:00
IE,Galway,10385,2021-05-01T00:00:00
IE,Meath,10541,2021-05-01T00:00:00
IE,Limerick,11370,2021-05-01T00:00:00
IE,Kildare,11956,2021-05-01T00:00:00
IE,Cork,22354,2021-05-01T00:00:00
IE,Dublin,88328,2021-05-01T00:00:00
