country,lau,cases,datetime
IE,Leitrim,230,2020-11-07T00:00:00
IE,Carlow,564,2020-11-07T00:00:00
IE,Longford,591,2020-11-07T00:00:00
IE,Sligo,670,2020-11-07T00:00:00
IE,Waterford,792,2020-11-07T00:00:00
IE,Kilkenny,811,2020-11-07T00:00:00
IE,Roscommon,817,2020-11-07T00:00:00
IE,Laois,873,2020-11-07T00:00:00
IE,Offaly,1051,2020-11-07T00:00:00
IE,Wexford,1120,2020-11-07T00:00:00
IE,Monaghan,1148,2020-11-07T00:00:00
IE,Kerry,1174,2020-11-07T00:00:00
IE,Mayo,1252,2020-11-07T00:00:00
IE,Tipperary,1270,2020-11-07T00:00:00
IE,Wicklow,1333,2020-11-07T00:00:00
IE,Clare,1355,2020-11-07T00:00:00
IE,Westmeath,1448,2020-11-07T00:00:00
IE,Louth,1749,2020-11-07T00:00:00
IE,Cavan,2089,2020-11-07T00:00:00
IE,Limerick,2172,2020-11-07T00:00:00
IE,Donegal,2302,2020-11-07T00:00:00
IE,Galway,2410,2020-11-07T00:00:00
IE,Meath,3084,2020-11-07T00:00:00
IE,Kildare,3820,2020-11-07T00:00:00
IE,Cork,5762,2020-11-07T00:00:00
IE,Dublin,24633,2020-11-07T00:00:00
