country,lau,cases,datetime
IE,Leitrim,764,2021-03-28T00:00:00
IE,Longford,1829,2021-03-28T00:00:00
IE,Sligo,2279,2021-03-28T00:00:00
IE,Roscommon,2279,2021-03-28T00:00:00
IE,Carlow,2765,2021-03-28T00:00:00
IE,Laois,3348,2021-03-28T00:00:00
IE,Westmeath,3475,2021-03-28T00:00:00
IE,Kilkenny,3488,2021-03-28T00:00:00
IE,Offaly,3872,2021-03-28T00:00:00
IE,Wicklow,4332,2021-03-28T00:00:00
IE,Kerry,4419,2021-03-28T00:00:00
IE,Clare,4738,2021-03-28T00:00:00
IE,Cavan,4752,2021-03-28T00:00:00
IE,Monaghan,4877,2021-03-28T00:00:00
IE,Tipperary,5379,2021-03-28T00:00:00
IE,Waterford,5428,2021-03-28T00:00:00
IE,Mayo,6167,2021-03-28T00:00:00
IE,Wexford,6852,2021-03-28T00:00:00
IE,Louth,8776,2021-03-28T00:00:00
IE,Donegal,9079,2021-03-28T00:00:00
IE,Meath,9807,2021-03-28T00:00:00
IE,Galway,9842,2021-03-28T00:00:00
IE,Kildare,10765,2021-03-28T00:00:00
IE,Limerick,10900,2021-03-28T00:00:00
IE,Cork,21670,2021-03-28T00:00:00
IE,Dublin,82055,2021-03-28T00:00:00
