country,lau,cases,datetime
IE,Leitrim,237,2020-11-09T00:00:00
IE,Carlow,573,2020-11-09T00:00:00
IE,Longford,599,2020-11-09T00:00:00
IE,Sligo,683,2020-11-09T00:00:00
IE,Waterford,812,2020-11-09T00:00:00
IE,Roscommon,819,2020-11-09T00:00:00
IE,Kilkenny,840,2020-11-09T00:00:00
IE,Laois,899,2020-11-09T00:00:00
IE,Offaly,1067,2020-11-09T00:00:00
IE,Wexford,1132,2020-11-09T00:00:00
IE,Monaghan,1156,2020-11-09T00:00:00
IE,Kerry,1215,2020-11-09T00:00:00
IE,Mayo,1283,2020-11-09T00:00:00
IE,Tipperary,1293,2020-11-09T00:00:00
IE,Wicklow,1354,2020-11-09T00:00:00
IE,Clare,1372,2020-11-09T00:00:00
IE,Westmeath,1460,2020-11-09T00:00:00
IE,Louth,1764,2020-11-09T00:00:00
IE,Cavan,2092,2020-11-09T00:00:00
IE,Limerick,2238,2020-11-09T00:00:00
IE,Donegal,2402,2020-11-09T00:00:00
IE,Galway,2429,2020-11-09T00:00:00
IE,Meath,3112,2020-11-09T00:00:00
IE,Kildare,3852,2020-11-09T00:00:00
IE,Cork,5822,2020-11-09T00:00:00
IE,Dublin,24884,2020-11-09T00:00:00
