country,lau,cases,datetime
IE,Leitrim,10627,2023-04-04T00:00:00
IE,Longford,15472,2023-04-04T00:00:00
IE,Sligo,21598,2023-04-04T00:00:00
IE,Roscommon,22969,2023-04-04T00:00:00
IE,Monaghan,23369,2023-04-04T00:00:00
IE,Carlow,24256,2023-04-04T00:00:00
IE,Cavan,27062,2023-04-04T00:00:00
IE,Offaly,27988,2023-04-04T00:00:00
IE,Laois,30357,2023-04-04T00:00:00
IE,Kilkenny,32917,2023-04-04T00:00:00
IE,Westmeath,34805,2023-04-04T00:00:00
IE,Clare,40164,2023-04-04T00:00:00
IE,Mayo,41566,2023-04-04T00:00:00
IE,Waterford,42695,2023-04-04T00:00:00
IE,Wicklow,44280,2023-04-04T00:00:00
IE,Kerry,46261,2023-04-04T00:00:00
IE,Wexford,46726,2023-04-04T00:00:00
IE,Louth,54344,2023-04-04T00:00:00
IE,Tipperary,54649,2023-04-04T00:00:00
IE,Donegal,61538,2023-04-04T00:00:00
IE,Meath,71008,2023-04-04T00:00:00
IE,Limerick,73403,2023-04-04T00:00:00
IE,Kildare,85175,2023-04-04T00:00:00
IE,Galway,92381,2023-04-04T00:00:00
IE,Cork,174267,2023-04-04T00:00:00
IE,Dublin,508556,2023-04-04T00:00:00
