country,lau,cases,datetime
IE,Leitrim,10249,2022-09-07T00:00:00
IE,Longford,15156,2022-09-07T00:00:00
IE,Sligo,20791,2022-09-07T00:00:00
IE,Roscommon,22416,2022-09-07T00:00:00
IE,Monaghan,22958,2022-09-07T00:00:00
IE,Carlow,23432,2022-09-07T00:00:00
IE,Cavan,26229,2022-09-07T00:00:00
IE,Offaly,26865,2022-09-07T00:00:00
IE,Laois,29148,2022-09-07T00:00:00
IE,Kilkenny,31382,2022-09-07T00:00:00
IE,Westmeath,33698,2022-09-07T00:00:00
IE,Clare,39898,2022-09-07T00:00:00
IE,Mayo,40625,2022-09-07T00:00:00
IE,Waterford,40909,2022-09-07T00:00:00
IE,Wicklow,42594,2022-09-07T00:00:00
IE,Kerry,44787,2022-09-07T00:00:00
IE,Wexford,44880,2022-09-07T00:00:00
IE,Tipperary,52328,2022-09-07T00:00:00
IE,Louth,52857,2022-09-07T00:00:00
IE,Donegal,59825,2022-09-07T00:00:00
IE,Meath,69315,2022-09-07T00:00:00
IE,Limerick,70805,2022-09-07T00:00:00
IE,Kildare,82722,2022-09-07T00:00:00
IE,Galway,90252,2022-09-07T00:00:00
IE,Cork,169171,2022-09-07T00:00:00
IE,Dublin,495740,2022-09-07T00:00:00
