country,lau,cases,datetime
IE,Leitrim,116,2020-09-29T00:00:00
IE,Sligo,180,2020-09-29T00:00:00
IE,Carlow,281,2020-09-29T00:00:00
IE,Waterford,337,2020-09-29T00:00:00
IE,Longford,341,2020-09-29T00:00:00
IE,Wexford,381,2020-09-29T00:00:00
IE,Kerry,386,2020-09-29T00:00:00
IE,Roscommon,430,2020-09-29T00:00:00
IE,Laois,447,2020-09-29T00:00:00
IE,Kilkenny,455,2020-09-29T00:00:00
IE,Clare,562,2020-09-29T00:00:00
IE,Mayo,645,2020-09-29T00:00:00
IE,Monaghan,657,2020-09-29T00:00:00
IE,Offaly,717,2020-09-29T00:00:00
IE,Galway,723,2020-09-29T00:00:00
IE,Westmeath,770,2020-09-29T00:00:00
IE,Tipperary,781,2020-09-29T00:00:00
IE,Donegal,895,2020-09-29T00:00:00
IE,Wicklow,900,2020-09-29T00:00:00
IE,Limerick,937,2020-09-29T00:00:00
IE,Cavan,944,2020-09-29T00:00:00
IE,Louth,1030,2020-09-29T00:00:00
IE,Meath,1043,2020-09-29T00:00:00
IE,Cork,2045,2020-09-29T00:00:00
IE,Kildare,2558,2020-09-29T00:00:00
IE,Dublin,16815,2020-09-29T00:00:00
