country,lau,cases,datetime
IE,Leitrim,264,2020-12-01T00:00:00
IE,Carlow,637,2020-12-01T00:00:00
IE,Longford,655,2020-12-01T00:00:00
IE,Sligo,744,2020-12-01T00:00:00
IE,Roscommon,942,2020-12-01T00:00:00
IE,Laois,981,2020-12-01T00:00:00
IE,Kilkenny,1025,2020-12-01T00:00:00
IE,Waterford,1040,2020-12-01T00:00:00
IE,Offaly,1166,2020-12-01T00:00:00
IE,Wexford,1199,2020-12-01T00:00:00
IE,Monaghan,1249,2020-12-01T00:00:00
IE,Kerry,1335,2020-12-01T00:00:00
IE,Mayo,1444,2020-12-01T00:00:00
IE,Clare,1502,2020-12-01T00:00:00
IE,Tipperary,1516,2020-12-01T00:00:00
IE,Westmeath,1550,2020-12-01T00:00:00
IE,Wicklow,1559,2020-12-01T00:00:00
IE,Louth,2134,2020-12-01T00:00:00
IE,Cavan,2187,2020-12-01T00:00:00
IE,Galway,2665,2020-12-01T00:00:00
IE,Limerick,2786,2020-12-01T00:00:00
IE,Donegal,2962,2020-12-01T00:00:00
IE,Meath,3411,2020-12-01T00:00:00
IE,Kildare,4095,2020-12-01T00:00:00
IE,Cork,6393,2020-12-01T00:00:00
IE,Dublin,27088,2020-12-01T00:00:00
