country,lau,cases,datetime
IE,Leitrim,1489,2020-05-04T00:00:00
IE,Carlow,1989,2020-05-04T00:00:00
IE,Sligo,2507,2020-05-04T00:00:00
IE,Roscommon,2632,2020-05-04T00:00:00
IE,Longford,2838,2020-05-04T00:00:00
IE,Wexford,3200,2020-05-04T00:00:00
IE,Waterford,3444,2020-05-04T00:00:00
IE,Laois,4500,2020-05-04T00:00:00
IE,Clare,5012,2020-05-04T00:00:00
IE,Kilkenny,5821,2020-05-04T00:00:00
IE,Offaly,5841,2020-05-04T00:00:00
IE,Monaghan,6684,2020-05-04T00:00:00
IE,Kerry,7581,2020-05-04T00:00:00
IE,Galway,8767,2020-05-04T00:00:00
IE,Tipperary,9346,2020-05-04T00:00:00
IE,Mayo,9616,2020-05-04T00:00:00
IE,Donegal,10314,2020-05-04T00:00:00
IE,Westmeath,10543,2020-05-04T00:00:00
IE,Limerick,11629,2020-05-04T00:00:00
IE,Cavan,11991,2020-05-04T00:00:00
IE,Louth,12315,2020-05-04T00:00:00
IE,Wicklow,13088,2020-05-04T00:00:00
IE,Meath,14149,2020-05-04T00:00:00
IE,Kildare,22738,2020-05-04T00:00:00
IE,Cork,29378,2020-05-04T00:00:00
IE,Dublin,226296,2020-05-04T00:00:00
