country,lau,cases,datetime
IE,Leitrim,1081,2020-04-28T00:00:00
IE,Carlow,1346,2020-04-28T00:00:00
IE,Roscommon,1675,2020-04-28T00:00:00
IE,Sligo,1805,2020-04-28T00:00:00
IE,Longford,1882,2020-04-28T00:00:00
IE,Wexford,2139,2020-04-28T00:00:00
IE,Waterford,2615,2020-04-28T00:00:00
IE,Laois,3141,2020-04-28T00:00:00
IE,Clare,3590,2020-04-28T00:00:00
IE,Offaly,4099,2020-04-28T00:00:00
IE,Monaghan,4269,2020-04-28T00:00:00
IE,Kilkenny,4322,2020-04-28T00:00:00
IE,Kerry,5817,2020-04-28T00:00:00
IE,Galway,6619,2020-04-28T00:00:00
IE,Tipperary,6644,2020-04-28T00:00:00
IE,Mayo,6687,2020-04-28T00:00:00
IE,Donegal,7561,2020-04-28T00:00:00
IE,Westmeath,7572,2020-04-28T00:00:00
IE,Cavan,8068,2020-04-28T00:00:00
IE,Limerick,8287,2020-04-28T00:00:00
IE,Louth,8330,2020-04-28T00:00:00
IE,Wicklow,9492,2020-04-28T00:00:00
IE,Meath,10037,2020-04-28T00:00:00
IE,Kildare,15432,2020-04-28T00:00:00
IE,Cork,22447,2020-04-28T00:00:00
IE,Dublin,165164,2020-04-28T00:00:00
